Date,Date,Currency,Currency Pair,Buying,Selling,Mid Rate
2021-03-09,2021-03-09,US Dollar,USDGHS,5.7238,5.7296,5.7267
2021-03-10,2021-03-10,US Dollar,USDGHS,5.7236,5.7294,5.7265
2021-03-11,2021-03-11,US Dollar,USDGHS,5.7236,5.7294,5.7265
2021-03-12,2021-03-12,US Dollar,USDGHS,5.7236,5.7294,5.7265
2021-03-15,2021-03-15,US Dollar,USDGHS,5.7241,5.7299,5.727
2021-03-16,2021-03-16,US Dollar,USDGHS,5.7241,5.7299,5.727
2021-03-17,2021-03-17,US Dollar,USDGHS,5.7246,5.7304,5.7275
2021-03-18,2021-03-18,US Dollar,USDGHS,5.7246,5.7304,5.7275
2021-03-19,2021-03-19,US Dollar,USDGHS,5.7246,5.7304,5.7275
2021-03-22,2021-03-22,US Dollar,USDGHS,5.7244,5.7302,5.7273
2021-03-23,2021-03-23,US Dollar,USDGHS,5.7244,5.7302,5.7273
2021-03-24,2021-03-24,US Dollar,USDGHS,5.7244,5.7302,5.7273
2021-03-25,2021-03-25,US Dollar,USDGHS,5.7239,5.7297,5.7268
2021-03-26,2021-03-26,US Dollar,USDGHS,5.7239,5.7297,5.7268
2021-03-29,2021-03-29,US Dollar,USDGHS,5.7259,5.7317,5.7288
2021-03-30,2021-03-30,US Dollar,USDGHS,5.7259,5.7317,5.7288
2021-03-31,2021-03-31,US Dollar,USDGHS,5.7259,5.7317,5.7288
2021-04-01,2021-04-01,US Dollar,USDGHS,5.7269,5.7327,5.7298
2021-04-02,2021-04-02,,,5.7269,5.7327,5.7298
2021-04-05,2021-04-05,,,5.7269,5.7327,5.7298
2021-04-06,2021-04-06,US Dollar,USDGHS,5.7267,5.7325,5.7296
2021-04-07,2021-04-07,US Dollar,USDGHS,5.7265,5.7323,5.7294
2021-04-08,2021-04-08,US Dollar,USDGHS,5.7265,5.7323,5.7294
2021-04-09,2021-04-09,US Dollar,USDGHS,5.7265,5.7323,5.7294
2021-04-12,2021-04-12,US Dollar,USDGHS,5.7265,5.7323,5.7294
2021-04-13,2021-04-13,US Dollar,USDGHS,5.7275,5.7333,5.7304
2021-04-14,2021-04-14,US Dollar,USDGHS,5.7285,5.7343,5.7314
2021-04-15,2021-04-15,US Dollar,USDGHS,5.7285,5.7343,5.7314
2021-04-16,2021-04-16,US Dollar,USDGHS,5.729,5.7348,5.7319
2021-04-19,2021-04-19,US Dollar,USDGHS,5.7285,5.7343,5.7314
2021-04-20,2021-04-20,US Dollar,USDGHS,5.7285,5.7343,5.7314
2021-04-21,2021-04-21,US Dollar,USDGHS,5.7283,5.7341,5.7312
2021-04-22,2021-04-22,US Dollar,USDGHS,5.728,5.7338,5.7309
2021-04-23,2021-04-23,US Dollar,USDGHS,5.728,5.7338,5.7309
2021-04-26,2021-04-26,US Dollar,USDGHS,5.7278,5.7336,5.7307
2021-04-27,2021-04-27,US Dollar,USDGHS,5.7288,5.7346,5.7317
2021-04-28,2021-04-28,US Dollar,USDGHS,5.7288,5.7346,5.7317
2021-04-29,2021-04-29,US Dollar,USDGHS,5.7283,5.7341,5.7312
2021-04-30,2021-04-30,US Dollar,USDGHS,5.7293,5.7351,5.7322
2021-05-03,2021-05-03,,,5.7293,5.7351,5.7322
2021-05-04,2021-05-04,US Dollar,USDGHS,5.7291,5.7349,5.732
2021-05-05,2021-05-05,US Dollar,USDGHS,5.7289,5.7347,5.7318
2021-05-06,2021-05-06,US Dollar,USDGHS,5.7289,5.7347,5.7318
2021-05-07,2021-05-07,US Dollar,USDGHS,5.7287,5.7345,5.7316
2021-05-10,2021-05-10,US Dollar,USDGHS,5.7282,5.734,5.7311
2021-05-11,2021-05-11,US Dollar,USDGHS,5.728,5.7338,5.7309
2021-05-12,2021-05-12,US Dollar,USDGHS,5.7278,5.7336,5.7307
2021-05-13,2021-05-13,,,5.7278,5.7336,5.7307
2021-05-14,2021-05-14,US Dollar,USDGHS,5.7278,5.7336,5.7307
2021-05-17,2021-05-17,US Dollar,USDGHS,5.7276,5.7334,5.7305
2021-05-18,2021-05-18,US Dollar,USDGHS,5.7276,5.7334,5.7305
2021-05-19,2021-05-19,US Dollar,USDGHS,5.7276,5.7334,5.7305
2021-05-20,2021-05-20,US Dollar,USDGHS,5.7286,5.7344,5.7315
2021-05-21,2021-05-21,US Dollar,USDGHS,5.7286,5.7344,5.7315
2021-05-24,2021-05-24,US Dollar,USDGHS,5.7296,5.7354,5.7325
2021-05-25,2021-05-25,US Dollar,USDGHS,5.7316,5.7374,5.7345
2021-05-26,2021-05-26,US Dollar,USDGHS,5.7331,5.7389,5.736
2021-05-27,2021-05-27,US Dollar,USDGHS,5.7331,5.7389,5.736
2021-05-28,2021-05-28,US Dollar,USDGHS,5.7387,5.7445,5.7416
2021-05-31,2021-05-31,US Dollar,USDGHS,5.7444,5.7502,5.7473
2021-06-01,2021-06-01,US Dollar,USDGHS,5.7443,5.7501,5.7472
2021-06-02,2021-06-02,US Dollar,USDGHS,5.7443,5.7501,5.7472
2021-06-03,2021-06-03,US Dollar,USDGHS,5.7441,5.7499,5.747
2021-06-04,2021-06-04,US Dollar,USDGHS,5.7441,5.7499,5.747
2021-06-07,2021-06-07,US Dollar,USDGHS,5.7473,5.7531,5.7502
2021-06-08,2021-06-08,US Dollar,USDGHS,5.7483,5.7541,5.7512
2021-06-09,2021-06-09,US Dollar,USDGHS,5.7483,5.7541,5.7512
2021-06-10,2021-06-10,US Dollar,USDGHS,5.7488,5.7546,5.7517
2021-06-11,2021-06-11,US Dollar,USDGHS,5.7486,5.7544,5.7515
2021-06-14,2021-06-14,US Dollar,USDGHS,5.7485,5.7543,5.7514
2021-06-15,2021-06-15,US Dollar,USDGHS,5.7485,5.7543,5.7514
2021-06-16,2021-06-16,US Dollar,USDGHS,5.7483,5.7541,5.7512
2021-06-17,2021-06-17,US Dollar,USDGHS,5.7483,5.7541,5.7512
2021-06-18,2021-06-18,US Dollar,USDGHS,5.7483,5.7541,5.7512
2021-06-21,2021-06-21,US Dollar,USDGHS,5.7488,5.7546,5.7517
2021-06-22,2021-06-22,US Dollar,USDGHS,5.7503,5.7561,5.7532
2021-06-23,2021-06-23,US Dollar,USDGHS,5.7513,5.7571,5.7542
2021-06-24,2021-06-24,US Dollar,USDGHS,5.7513,5.7571,5.7542
2021-06-25,2021-06-25,US Dollar,USDGHS,5.7513,5.7571,5.7542
2021-06-28,2021-06-28,US Dollar,USDGHS,5.7569,5.7627,5.7598
2021-06-29,2021-06-29,US Dollar,USDGHS,5.7584,5.7642,5.7613
2021-06-30,2021-06-30,US Dollar,USDGHS,5.7597,5.7655,5.7626
2021-07-01,2021-07-01,US Dollar,USDGHS,5.7602,5.766,5.7631
2021-07-02,2021-07-02,US Dollar,USDGHS,5.7612,5.767,5.7641
2021-07-05,2021-07-05,US Dollar,USDGHS,5.7612,5.767,5.7641
2021-07-06,2021-07-06,US Dollar,USDGHS,5.7611,5.7669,5.764
2021-07-07,2021-07-07,US Dollar,USDGHS,5.7621,5.7679,5.765
2021-07-08,2021-07-08,US Dollar,USDGHS,5.7651,5.7709,5.768
2021-07-09,2021-07-09,US Dollar,USDGHS,5.7773,5.7831,5.7802
2021-07-12,2021-07-12,US Dollar,USDGHS,5.7771,5.7829,5.78
2021-07-13,2021-07-13,US Dollar,USDGHS,5.7781,5.7839,5.781
2021-07-14,2021-07-14,US Dollar,USDGHS,5.7781,5.7839,5.781
2021-07-15,2021-07-15,US Dollar,USDGHS,5.7791,5.7849,5.782
2021-07-16,2021-07-16,US Dollar,USDGHS,5.7936,5.7994,5.7965
2021-07-19,2021-07-19,US Dollar,USDGHS,5.7934,5.7992,5.7963
2021-07-20,2021-07-20,,,5.7934,5.7992,5.7963
2021-07-21,2021-07-21,US Dollar,USDGHS,5.7936,5.7994,5.7965
2021-07-22,2021-07-22,US Dollar,USDGHS,5.7934,5.7992,5.7963
2021-07-23,2021-07-23,US Dollar,USDGHS,5.7974,5.8032,5.8003
2021-07-26,2021-07-26,US Dollar,USDGHS,5.7974,5.8032,5.8003
2021-07-27,2021-07-27,US Dollar,USDGHS,5.7974,5.8032,5.8003
2021-07-28,2021-07-28,US Dollar,USDGHS,5.7972,5.803,5.8001
2021-07-29,2021-07-29,US Dollar,USDGHS,5.7982,5.804,5.8011
2021-07-30,2021-07-30,US Dollar,USDGHS,5.7982,5.804,5.8011
2021-08-02,2021-08-02,US Dollar,USDGHS,5.7992,5.805,5.8021
2021-08-03,2021-08-03,US Dollar,USDGHS,5.7997,5.8055,5.8026
2021-08-04,2021-08-04,,,5.7997,5.8055,5.8026
2021-08-05,2021-08-05,US Dollar,USDGHS,5.7995,5.8053,5.8024
2021-08-06,2021-08-06,US Dollar,USDGHS,5.8174,5.8232,5.8203
2021-08-09,2021-08-09,US Dollar,USDGHS,5.8174,5.8232,5.8203
2021-08-10,2021-08-10,US Dollar,USDGHS,5.8174,5.8232,5.8203
2021-08-11,2021-08-11,US Dollar,USDGHS,5.8172,5.823,5.8201
2021-08-12,2021-08-12,US Dollar,USDGHS,5.8192,5.825,5.8221
2021-08-13,2021-08-13,US Dollar,USDGHS,5.8192,5.825,5.8221
2021-08-16,2021-08-16,US Dollar,USDGHS,5.8202,5.826,5.8231
2021-08-17,2021-08-17,US Dollar,USDGHS,5.8232,5.829,5.8261
2021-08-18,2021-08-18,US Dollar,USDGHS,5.8232,5.829,5.8261
2021-08-19,2021-08-19,US Dollar,USDGHS,5.8242,5.83,5.8271
2021-08-20,2021-08-20,US Dollar,USDGHS,5.8307,5.8365,5.8336
2021-08-23,2021-08-23,US Dollar,USDGHS,5.8307,5.8365,5.8336
2021-08-24,2021-08-24,US Dollar,USDGHS,5.8307,5.8365,5.8336
2021-08-25,2021-08-25,US Dollar,USDGHS,5.8306,5.8364,5.8335
2021-08-26,2021-08-26,US Dollar,USDGHS,5.8306,5.8364,5.8335
2021-08-27,2021-08-27,US Dollar,USDGHS,5.8473,5.8531,5.8502
2021-08-30,2021-08-30,US Dollar,USDGHS,5.8473,5.8531,5.8502
2021-08-31,2021-08-31,US Dollar,USDGHS,5.8488,5.8546,5.8517
2021-09-01,2021-09-01,US Dollar,USDGHS,5.8483,5.8541,5.8512
2021-09-02,2021-09-02,US Dollar,USDGHS,5.8485,5.8543,5.8514
2021-09-03,2021-09-03,US Dollar,USDGHS,5.8535,5.8593,5.8564
2021-09-06,2021-09-06,US Dollar,USDGHS,5.8535,5.8593,5.8564
2021-09-07,2021-09-07,US Dollar,USDGHS,5.8535,5.8593,5.8564
2021-09-08,2021-09-08,US Dollar,USDGHS,5.8533,5.8591,5.8562
2021-09-09,2021-09-09,US Dollar,USDGHS,5.8532,5.859,5.8561
2021-09-10,2021-09-10,US Dollar,USDGHS,5.8532,5.859,5.8561
2021-09-13,2021-09-13,US Dollar,USDGHS,5.8532,5.859,5.8561
2021-09-14,2021-09-14,US Dollar,USDGHS,5.8538,5.8596,5.8567
2021-09-15,2021-09-15,US Dollar,USDGHS,5.8543,5.8601,5.8572
2021-09-16,2021-09-16,US Dollar,USDGHS,5.8545,5.8603,5.8574
2021-09-17,2021-09-17,US Dollar,USDGHS,5.8601,5.8659,5.863
2021-09-20,2021-09-20,US Dollar,USDGHS,5.8601,5.8659,5.863
2021-09-21,2021-09-21,,,5.8601,5.8659,5.863
2021-09-22,2021-09-22,US Dollar,USDGHS,5.8599,5.8657,5.8628
2021-09-23,2021-09-23,US Dollar,USDGHS,5.8594,5.8652,5.8623
2021-09-24,2021-09-24,US Dollar,USDGHS,5.8614,5.8672,5.8643
2021-09-27,2021-09-27,US Dollar,USDGHS,5.8614,5.8672,5.8643
2021-09-28,2021-09-28,US Dollar,USDGHS,5.8624,5.8682,5.8653
2021-09-29,2021-09-29,US Dollar,USDGHS,5.8624,5.8682,5.8653
2021-09-30,2021-09-30,US Dollar,USDGHS,5.8634,5.8692,5.8663
2021-10-01,2021-10-01,US Dollar,USDGHS,5.8634,5.8692,5.8663
2021-10-04,2021-10-04,US Dollar,USDGHS,5.8644,5.8702,5.8673
2021-10-05,2021-10-05,US Dollar,USDGHS,5.8644,5.8702,5.8673
2021-10-06,2021-10-06,US Dollar,USDGHS,5.8649,5.8707,5.8678
2021-10-07,2021-10-07,US Dollar,USDGHS,5.8649,5.8707,5.8678
2021-10-08,2021-10-08,US Dollar,USDGHS,5.8659,5.8717,5.8688
2021-10-11,2021-10-11,US Dollar,USDGHS,5.8659,5.8717,5.8688
2021-10-12,2021-10-12,US Dollar,USDGHS,5.8669,5.8727,5.8698
2021-10-13,2021-10-13,US Dollar,USDGHS,5.8773,5.8831,5.8802
2021-10-14,2021-10-14,US Dollar,USDGHS,5.8773,5.8831,5.8802
2021-10-15,2021-10-15,US Dollar,USDGHS,5.8793,5.8851,5.8822
2021-10-18,2021-10-18,US Dollar,USDGHS,5.8793,5.8851,5.8822
2021-10-19,2021-10-19,US Dollar,USDGHS,5.8798,5.8856,5.8827
2021-10-20,2021-10-20,US Dollar,USDGHS,5.8808,5.8866,5.8837
2021-10-21,2021-10-21,US Dollar,USDGHS,5.8818,5.8876,5.8847
2021-10-22,2021-10-22,US Dollar,USDGHS,5.892,5.8978,5.8949
2021-10-25,2021-10-25,US Dollar,USDGHS,5.8971,5.9031,5.9001
2021-10-26,2021-10-26,US Dollar,USDGHS,5.897,5.9028,5.8999
2021-10-27,2021-10-27,US Dollar,USDGHS,5.897,5.9028,5.8999
2021-10-28,2021-10-28,US Dollar,USDGHS,5.8974,5.9034,5.9004
2021-10-29,2021-10-29,US Dollar,USDGHS,5.8979,5.9039,5.9009
2021-11-01,2021-11-01,US Dollar,USDGHS,5.8979,5.9039,5.9009
2021-11-02,2021-11-02,US Dollar,USDGHS,5.8982,5.9042,5.9012
2021-11-03,2021-11-03,US Dollar,USDGHS,5.8982,5.9042,5.9012
2021-11-04,2021-11-04,US Dollar,USDGHS,5.8987,5.9047,5.9017
2021-11-05,2021-11-05,US Dollar,USDGHS,5.8985,5.9045,5.9015
2021-11-08,2021-11-08,US Dollar,USDGHS,5.8993,5.9053,5.9023
2021-11-09,2021-11-09,US Dollar,USDGHS,5.8993,5.9053,5.9023
2021-11-10,2021-11-10,US Dollar,USDGHS,5.8995,5.9055,5.9025
2021-11-11,2021-11-11,US Dollar,USDGHS,5.8995,5.9055,5.9025
2021-11-12,2021-11-12,US Dollar,USDGHS,5.9001,5.9061,5.9031
2021-11-15,2021-11-15,US Dollar,USDGHS,5.9007,5.9067,5.9037
2021-11-16,2021-11-16,US Dollar,USDGHS,5.9012,5.9072,5.9042
2021-11-17,2021-11-17,US Dollar,USDGHS,5.9083,5.9143,5.9113
2021-11-18,2021-11-18,US Dollar,USDGHS,5.9083,5.9143,5.9113
2021-11-19,2021-11-19,US Dollar,USDGHS,5.9083,5.9143,5.9113
2021-11-22,2021-11-22,US Dollar,USDGHS,5.9083,5.9143,5.9113
2021-11-23,2021-11-23,US Dollar,USDGHS,5.9088,5.9148,5.9118
2021-11-24,2021-11-24,US Dollar,USDGHS,5.9087,5.9147,5.9117
2021-11-25,2021-11-25,US Dollar,USDGHS,5.9092,5.9152,5.9122
2021-11-26,2021-11-26,US Dollar,USDGHS,5.9112,5.9172,5.9142
2021-11-29,2021-11-29,US Dollar,USDGHS,5.9122,5.9182,5.9152
2021-11-30,2021-11-30,US Dollar,USDGHS,5.9142,5.9202,5.9172
2021-12-01,2021-12-01,US Dollar,USDGHS,5.9152,5.9212,5.9182
2021-12-02,2021-12-02,US Dollar,USDGHS,5.9152,5.9212,5.9182
2021-12-03,2021-12-03,,,5.9152,5.9212,5.9182
2021-12-06,2021-12-06,US Dollar,USDGHS,5.9172,5.9232,5.9202
2021-12-07,2021-12-07,US Dollar,USDGHS,5.9172,5.9232,5.9202
2021-12-08,2021-12-08,US Dollar,USDGHS,5.9182,5.9242,5.9212
2021-12-09,2021-12-09,US Dollar,USDGHS,5.9182,5.9242,5.9212
2021-12-10,2021-12-10,US Dollar,USDGHS,5.9284,5.9344,5.9314
2021-12-13,2021-12-13,US Dollar,USDGHS,5.9286,5.9346,5.9316
2021-12-14,2021-12-14,US Dollar,USDGHS,5.9301,5.9361,5.9331
2021-12-15,2021-12-15,US Dollar,USDGHS,5.9361,5.9421,5.9391
2021-12-16,2021-12-16,US Dollar,USDGHS,5.9361,5.9421,5.9391
2021-12-17,2021-12-17,US Dollar,USDGHS,5.951,5.957,5.954
2021-12-20,2021-12-20,US Dollar,USDGHS,5.9508,5.9568,5.9538
2021-12-21,2021-12-21,US Dollar,USDGHS,5.9533,5.9593,5.9563
2021-12-22,2021-12-22,US Dollar,USDGHS,5.9543,5.9603,5.9573
2021-12-23,2021-12-23,US Dollar,USDGHS,5.9594,5.9654,5.9624
2021-12-24,2021-12-24,US Dollar,USDGHS,5.9744,5.9804,5.9774
2021-12-27,2021-12-27,,,5.9744,5.9804,5.9774
2021-12-28,2021-12-28,,,5.9744,5.9804,5.9774
2021-12-29,2021-12-29,US Dollar,USDGHS,5.9779,5.9839,5.9809
2021-12-30,2021-12-30,US Dollar,USDGHS,5.9931,5.9991,5.9961
2021-12-31,2021-12-31,US Dollar,USDGHS,6.0031,6.0091,6.0061
2022-01-03,2022-01-03,,,6.0031,6.0091,6.0061
2022-01-04,2022-01-04,US Dollar,USDGHS,6.0031,6.0091,6.0061
2022-01-05,2022-01-05,US Dollar,USDGHS,6.0029,6.0089,6.0059
2022-01-06,2022-01-06,US Dollar,USDGHS,6.0034,6.0094,6.0064
2022-01-07,2022-01-07,,,6.0034,6.0094,6.0064
2022-01-10,2022-01-10,US Dollar,USDGHS,6.0034,6.0094,6.0064
2022-01-11,2022-01-11,US Dollar,USDGHS,6.0034,6.0094,6.0064
2022-01-12,2022-01-12,US Dollar,USDGHS,6.0032,6.0092,6.0062
2022-01-13,2022-01-13,US Dollar,USDGHS,6.0032,6.0092,6.0062
2022-01-14,2022-01-14,US Dollar,USDGHS,6.0033,6.0093,6.0063
2022-01-17,2022-01-17,US Dollar,USDGHS,6.0033,6.0093,6.0063
2022-01-18,2022-01-18,US Dollar,USDGHS,6.0053,6.0113,6.0083
2022-01-19,2022-01-19,US Dollar,USDGHS,6.0071,6.0131,6.0101
2022-01-20,2022-01-20,US Dollar,USDGHS,6.0071,6.0131,6.0101
2022-01-21,2022-01-21,US Dollar,USDGHS,6.0069,6.0129,6.0099
2022-01-24,2022-01-24,US Dollar,USDGHS,6.0079,6.0139,6.0109
2022-01-25,2022-01-25,US Dollar,USDGHS,6.0079,6.0139,6.0109
2022-01-26,2022-01-26,US Dollar,USDGHS,6.0094,6.0154,6.0124
2022-01-27,2022-01-27,US Dollar,USDGHS,6.0196,6.0256,6.0226
2022-01-28,2022-01-28,US Dollar,USDGHS,6.0196,6.0256,6.0226
2022-01-31,2022-01-31,US Dollar,USDGHS,6.0206,6.0266,6.0236
2022-02-01,2022-02-01,US Dollar,USDGHS,6.0996,6.1058,6.1027
2022-02-02,2022-02-02,US Dollar,USDGHS,6.0996,6.1058,6.1027
2022-02-03,2022-02-03,US Dollar,USDGHS,6.1046,6.1108,6.1077
2022-02-04,2022-02-04,US Dollar,USDGHS,6.1046,6.1108,6.1077
2022-02-07,2022-02-07,US Dollar,USDGHS,6.1567,6.1629,6.1598
2022-02-08,2022-02-08,US Dollar,USDGHS,6.1976,6.2038,6.2007
2022-02-09,2022-02-09,US Dollar,USDGHS,6.1974,6.2036,6.2005
2022-02-10,2022-02-10,US Dollar,USDGHS,6.2076,6.2138,6.2107
2022-02-11,2022-02-11,US Dollar,USDGHS,6.2988,6.3052,6.302
2022-02-14,2022-02-14,US Dollar,USDGHS,6.2989,6.3053,6.3021
2022-02-15,2022-02-15,US Dollar,USDGHS,6.3037,6.3101,6.3069
2022-02-16,2022-02-16,US Dollar,USDGHS,6.3068,6.3132,6.31
2022-02-17,2022-02-17,US Dollar,USDGHS,6.317,6.3234,6.3202
2022-02-18,2022-02-18,US Dollar,USDGHS,6.4195,6.4259,6.4227
2022-02-21,2022-02-21,US Dollar,USDGHS,6.4195,6.4259,6.4227
2022-02-22,2022-02-22,US Dollar,USDGHS,6.4193,6.4257,6.4225
2022-02-23,2022-02-23,US Dollar,USDGHS,6.447,6.4534,6.4502
2022-02-24,2022-02-24,US Dollar,USDGHS,6.4971,6.5037,6.5004
2022-02-25,2022-02-25,US Dollar,USDGHS,6.5971,6.6037,6.6004
2022-02-28,2022-02-28,US Dollar,USDGHS,6.5971,6.6037,6.6004
2022-03-01,2022-03-01,US Dollar,USDGHS,6.6972,6.704,6.7006
2022-03-02,2022-03-02,US Dollar,USDGHS,6.9931,7.0001,6.9966
2022-03-03,2022-03-03,US Dollar,USDGHS,6.9974,7.0044,7.0009
2022-03-04,2022-03-04,US Dollar,USDGHS,6.9984,7.0054,7.0019
2022-03-07,2022-03-07,,,6.9984,7.0054,7.0019
2022-03-08,2022-03-08,US Dollar,USDGHS,7.0065,7.0135,7.01
2022-03-09,2022-03-09,US Dollar,USDGHS,7.0066,7.0136,7.0101
2022-03-10,2022-03-10,US Dollar,USDGHS,7.0165,7.0235,7.02
2022-03-11,2022-03-11,US Dollar,USDGHS,7.0215,7.0285,7.025
2022-03-14,2022-03-14,US Dollar,USDGHS,7.0265,7.0335,7.03
2022-03-15,2022-03-15,US Dollar,USDGHS,7.0315,7.0385,7.035
2022-03-16,2022-03-16,US Dollar,USDGHS,7.0315,7.0385,7.035
2022-03-17,2022-03-17,US Dollar,USDGHS,7.0315,7.0385,7.035
2022-03-18,2022-03-18,US Dollar,USDGHS,7.1089,7.1161,7.1125
2022-03-21,2022-03-21,US Dollar,USDGHS,7.1089,7.1161,7.1125
2022-03-22,2022-03-22,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-03-23,2022-03-23,US Dollar,USDGHS,7.1087,7.1159,7.1123
2022-03-24,2022-03-24,US Dollar,USDGHS,7.1086,7.1158,7.1122
2022-03-25,2022-03-25,US Dollar,USDGHS,7.1085,7.1157,7.1121
2022-03-28,2022-03-28,US Dollar,USDGHS,7.109,7.1162,7.1126
2022-03-29,2022-03-29,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-03-30,2022-03-30,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-03-31,2022-03-31,US Dollar,USDGHS,7.1086,7.1158,7.1122
2022-04-01,2022-04-01,US Dollar,USDGHS,7.1084,7.1156,7.112
2022-04-04,2022-04-04,US Dollar,USDGHS,7.1084,7.1156,7.112
2022-04-05,2022-04-05,US Dollar,USDGHS,7.1083,7.1155,7.1119
2022-04-06,2022-04-06,US Dollar,USDGHS,7.1081,7.1153,7.1117
2022-04-07,2022-04-07,US Dollar,USDGHS,7.1084,7.1156,7.112
2022-04-08,2022-04-08,US Dollar,USDGHS,7.1084,7.1156,7.112
2022-04-11,2022-04-11,US Dollar,USDGHS,7.1089,7.1161,7.1125
2022-04-12,2022-04-12,US Dollar,USDGHS,7.1089,7.1161,7.1125
2022-04-13,2022-04-13,US Dollar,USDGHS,7.109,7.1162,7.1126
2022-04-14,2022-04-14,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-04-15,2022-04-15,,,7.1088,7.116,7.1124
2022-04-18,2022-04-18,,,7.1088,7.116,7.1124
2022-04-19,2022-04-19,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-04-20,2022-04-20,US Dollar,USDGHS,7.1086,7.1158,7.1122
2022-04-21,2022-04-21,US Dollar,USDGHS,7.1086,7.1158,7.1122
2022-04-22,2022-04-22,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-04-25,2022-04-25,US Dollar,USDGHS,7.1087,7.1159,7.1123
2022-04-26,2022-04-26,US Dollar,USDGHS,7.1089,7.1161,7.1125
2022-04-27,2022-04-27,US Dollar,USDGHS,7.1088,7.116,7.1124
2022-04-28,2022-04-28,US Dollar,USDGHS,7.1087,7.1159,7.1123
2022-04-29,2022-04-29,US Dollar,USDGHS,7.1092,7.1164,7.1128
2022-05-02,2022-05-02,,,7.1092,7.1164,7.1128
2022-05-03,2022-05-03,,,7.1092,7.1164,7.1128
2022-05-04,2022-05-04,US Dollar,USDGHS,7.1097,7.1169,7.1133
2022-05-05,2022-05-05,US Dollar,USDGHS,7.1097,7.1169,7.1133
2022-05-06,2022-05-06,US Dollar,USDGHS,7.1096,7.1168,7.1132
2022-05-09,2022-05-09,US Dollar,USDGHS,7.1095,7.1167,7.1131
2022-05-10,2022-05-10,US Dollar,USDGHS,7.11,7.1172,7.1136
2022-05-11,2022-05-11,US Dollar,USDGHS,7.1107,7.1179,7.1143
2022-05-12,2022-05-12,US Dollar,USDGHS,7.1107,7.1179,7.1143
2022-05-13,2022-05-13,US Dollar,USDGHS,7.1127,7.1199,7.1163
2022-05-16,2022-05-16,US Dollar,USDGHS,7.1167,7.1239,7.1203
2022-05-17,2022-05-17,US Dollar,USDGHS,7.1217,7.1289,7.1253
2022-05-18,2022-05-18,US Dollar,USDGHS,7.1262,7.1334,7.1298
2022-05-19,2022-05-19,US Dollar,USDGHS,7.1262,7.1334,7.1298
2022-05-20,2022-05-20,US Dollar,USDGHS,7.1287,7.1359,7.1323
2022-05-23,2022-05-23,US Dollar,USDGHS,7.1297,7.1369,7.1333
2022-05-24,2022-05-24,US Dollar,USDGHS,7.1317,7.1389,7.1353
2022-05-25,2022-05-25,US Dollar,USDGHS,7.1337,7.1409,7.1373
2022-05-26,2022-05-26,US Dollar,USDGHS,7.1342,7.1414,7.1378
2022-05-27,2022-05-27,US Dollar,USDGHS,7.1377,7.1449,7.1413
2022-05-30,2022-05-30,US Dollar,USDGHS,7.1377,7.1449,7.1413
2022-05-31,2022-05-31,US Dollar,USDGHS,7.1405,7.1477,7.1441
2022-06-01,2022-06-01,US Dollar,USDGHS,7.1405,7.1477,7.1441
2022-06-02,2022-06-02,US Dollar,USDGHS,7.1415,7.1487,7.1451
2022-06-03,2022-06-03,US Dollar,USDGHS,7.1425,7.1497,7.1461
2022-06-06,2022-06-06,US Dollar,USDGHS,7.1425,7.1497,7.1461
2022-06-07,2022-06-07,US Dollar,USDGHS,7.1435,7.1507,7.1471
2022-06-08,2022-06-08,US Dollar,USDGHS,7.1489,7.1561,7.1525
2022-06-09,2022-06-09,US Dollar,USDGHS,7.1569,7.1641,7.1605
2022-06-10,2022-06-10,US Dollar,USDGHS,7.1964,7.2036,7.2
2022-06-13,2022-06-13,US Dollar,USDGHS,7.1964,7.2036,7.2
2022-06-14,2022-06-14,US Dollar,USDGHS,7.1974,7.2046,7.201
2022-06-15,2022-06-15,US Dollar,USDGHS,7.1994,7.2066,7.203
2022-06-16,2022-06-16,US Dollar,USDGHS,7.1994,7.2066,7.203
2022-06-17,2022-06-17,US Dollar,USDGHS,7.1994,7.2066,7.203
2022-06-20,2022-06-20,US Dollar,USDGHS,7.2024,7.2096,7.206
2022-06-21,2022-06-21,US Dollar,USDGHS,7.2024,7.2096,7.206
2022-06-22,2022-06-22,US Dollar,USDGHS,7.2074,7.2146,7.211
2022-06-23,2022-06-23,US Dollar,USDGHS,7.2074,7.2146,7.211
2022-06-24,2022-06-24,US Dollar,USDGHS,7.2114,7.2186,7.215
2022-06-27,2022-06-27,US Dollar,USDGHS,7.2164,7.2236,7.22
2022-06-28,2022-06-28,US Dollar,USDGHS,7.2189,7.2261,7.2225
2022-06-29,2022-06-29,US Dollar,USDGHS,7.2209,7.2281,7.2245
2022-06-30,2022-06-30,US Dollar,USDGHS,7.2269,7.2341,7.2305
2022-07-01,2022-07-01,US Dollar,USDGHS,7.2309,7.2381,7.2345
2022-07-04,2022-07-04,US Dollar,USDGHS,7.2309,7.2381,7.2345
2022-07-05,2022-07-05,US Dollar,USDGHS,7.2409,7.2481,7.2445
